"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2019,2,"AA","American Airlines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",204.00,106.00,33.16,1.31,64.70,0.05,6.78,0.00,0.00,5936.00,2750.00,110.00,2343.00,1.00,732.00,
2019,2,"AA","American Airlines Inc.","IAD","Washington, DC: Washington Dulles International",175.00,24.00,12.22,0.11,2.36,0.00,9.31,4.00,1.00,1301.00,601.00,15.00,146.00,0.00,539.00,
2019,2,"AA","American Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",691.00,179.00,63.69,5.13,55.94,0.00,54.24,4.00,0.00,10447.00,4514.00,357.00,2030.00,0.00,3546.00,
2019,2,"AA","American Airlines Inc.","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",69.00,13.00,4.25,0.90,1.36,0.00,6.49,1.00,1.00,616.00,195.00,18.00,51.00,0.00,352.00,
2019,2,"AA","American Airlines Inc.","ILM","Wilmington, NC: Wilmington International",65.00,5.00,1.25,0.00,1.36,0.00,2.39,0.00,0.00,124.00,53.00,0.00,26.00,0.00,45.00,
2019,2,"AA","American Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",323.00,62.00,18.91,3.80,8.77,0.00,30.53,7.00,0.00,3559.00,1098.00,160.00,336.00,0.00,1965.00,
2019,2,"AA","American Airlines Inc.","JAC","Jackson, WY: Jackson Hole",75.00,37.00,8.71,1.31,20.04,0.00,6.94,2.00,2.00,2373.00,507.00,84.00,975.00,0.00,807.00,
2019,2,"AA","American Airlines Inc.","JAX","Jacksonville, FL: Jacksonville International",326.00,75.00,32.50,3.58,14.26,0.58,24.07,2.00,0.00,3985.00,1491.00,106.00,534.00,25.00,1829.00,
2019,2,"AA","American Airlines Inc.","JFK","New York, NY: John F. Kennedy International",1403.00,231.00,84.43,5.46,64.71,2.26,74.13,28.00,2.00,14965.00,5201.00,585.00,2930.00,45.00,6204.00,
2019,2,"AA","American Airlines Inc.","KOA","Kona, HI: Ellison Onizuka Kona International at Keahole",73.00,35.00,6.66,0.35,26.25,0.00,1.75,0.00,0.00,1464.00,387.00,27.00,947.00,0.00,103.00,
2019,2,"AA","American Airlines Inc.","LAS","Las Vegas, NV: McCarran International",1068.00,348.00,103.80,5.89,151.39,0.60,86.32,9.00,3.00,16585.00,5272.00,399.00,5997.00,46.00,4871.00,
2019,2,"AA","American Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",3113.00,777.00,178.06,21.07,369.55,3.07,205.26,27.00,26.00,43838.00,12051.00,1652.00,12886.00,84.00,17165.00,
2019,2,"AA","American Airlines Inc.","LGA","New York, NY: LaGuardia",1742.00,392.00,90.19,16.87,152.83,0.32,131.79,69.00,1.00,21808.00,5462.00,961.00,7587.00,8.00,7790.00,
2019,2,"AA","American Airlines Inc.","LIH","Lihue, HI: Lihue Airport",62.00,14.00,3.87,0.00,5.87,0.00,4.26,0.00,1.00,717.00,157.00,0.00,263.00,0.00,297.00,
2019,2,"AA","American Airlines Inc.","MAF","Midland/Odessa, TX: Midland International Air and Space Port",13.00,3.00,0.12,1.00,0.95,0.00,0.94,0.00,0.00,361.00,3.00,253.00,28.00,0.00,77.00,
2019,2,"AA","American Airlines Inc.","MCI","Kansas City, MO: Kansas City International",363.00,86.00,22.21,1.29,23.05,0.21,39.25,1.00,0.00,4353.00,1237.00,70.00,680.00,8.00,2358.00,
2019,2,"AA","American Airlines Inc.","MCO","Orlando, FL: Orlando International",1459.00,288.00,106.01,8.81,65.87,0.00,107.31,1.00,1.00,14726.00,5345.00,564.00,2704.00,0.00,6113.00,
2019,2,"AA","American Airlines Inc.","MDT","Harrisburg, PA: Harrisburg International",50.00,2.00,0.10,0.00,0.41,0.00,1.49,0.00,0.00,38.00,2.00,0.00,7.00,0.00,29.00,
2019,2,"AA","American Airlines Inc.","MEM","Memphis, TN: Memphis International",224.00,62.00,19.34,0.96,16.39,0.00,25.31,3.00,0.00,3476.00,1242.00,105.00,647.00,0.00,1482.00,
2019,2,"AA","American Airlines Inc.","MHT","Manchester, NH: Manchester-Boston Regional",51.00,10.00,2.71,0.00,3.36,0.00,3.93,1.00,0.00,542.00,203.00,0.00,133.00,0.00,206.00,
2019,2,"AA","American Airlines Inc.","MIA","Miami, FL: Miami International",4230.00,788.00,254.91,26.32,293.38,3.10,210.29,19.00,7.00,47686.00,20082.00,1317.00,10163.00,134.00,15990.00,
2019,2,"AA","American Airlines Inc.","MKE","Milwaukee, WI: General Mitchell International",127.00,17.00,6.97,0.00,2.62,0.00,7.41,6.00,2.00,1416.00,520.00,0.00,49.00,0.00,847.00,
2019,2,"AA","American Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",578.00,164.00,39.15,6.24,56.57,0.16,61.87,12.00,2.00,9642.00,1649.00,350.00,3643.00,16.00,3984.00,
2019,2,"AA","American Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",616.00,153.00,50.45,3.08,39.64,0.00,59.83,4.00,2.00,9432.00,3328.00,262.00,1353.00,0.00,4489.00,
2019,2,"AA","American Airlines Inc.","MTJ","Montrose/Delta, CO: Montrose Regional",32.00,10.00,3.73,0.33,3.89,0.00,2.05,0.00,0.00,336.00,98.00,8.00,94.00,0.00,136.00,
2019,2,"AA","American Airlines Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",24.00,1.00,0.18,0.00,0.07,0.00,0.75,0.00,0.00,55.00,10.00,0.00,4.00,0.00,41.00,
2019,2,"AA","American Airlines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",104.00,17.00,6.90,0.41,5.05,0.00,4.64,0.00,0.00,986.00,453.00,58.00,218.00,0.00,257.00,
2019,2,"AA","American Airlines Inc.","OGG","Kahului, HI: Kahului Airport",113.00,59.00,15.14,0.00,39.32,0.00,4.55,0.00,0.00,2660.00,826.00,0.00,1458.00,0.00,376.00,
2019,2,"AA","American Airlines Inc.","OKC","Oklahoma City, OK: Will Rogers World",194.00,50.00,19.94,0.73,12.92,0.00,16.41,0.00,0.00,2160.00,757.00,47.00,418.00,0.00,938.00,
2019,2,"AA","American Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",161.00,26.00,10.48,0.00,4.44,0.00,11.07,1.00,0.00,1568.00,591.00,0.00,174.00,0.00,803.00,
2019,2,"AA","American Airlines Inc.","ONT","Ontario, CA: Ontario International",190.00,69.00,22.56,0.16,22.94,0.00,23.34,0.00,0.00,2693.00,897.00,11.00,705.00,0.00,1080.00,
2019,2,"AA","American Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",4902.00,1217.00,213.79,42.60,567.67,2.34,390.61,110.00,3.00,90512.00,15161.00,4817.00,39717.00,136.00,30681.00,
2019,2,"AA","American Airlines Inc.","ORF","Norfolk, VA: Norfolk International",150.00,20.00,9.63,0.00,4.34,0.00,6.03,0.00,0.00,783.00,359.00,0.00,164.00,0.00,260.00,
2019,2,"AA","American Airlines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",434.00,114.00,45.13,2.63,34.87,0.27,31.10,0.00,0.00,5784.00,2268.00,146.00,1349.00,6.00,2015.00,
2019,2,"AA","American Airlines Inc.","PDX","Portland, OR: Portland International",257.00,63.00,23.17,0.45,17.26,0.00,22.12,0.00,0.00,3066.00,1223.00,24.00,635.00,0.00,1184.00,
2019,2,"AA","American Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",3685.00,498.00,175.68,14.55,104.74,1.46,201.58,49.00,5.00,38539.00,17063.00,1313.00,4014.00,60.00,16089.00,
2019,2,"AA","American Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",4432.00,1105.00,254.44,32.49,559.19,0.71,258.16,43.00,13.00,61069.00,17348.00,2704.00,19802.00,20.00,21195.00,
2019,2,"AA","American Airlines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",437.00,70.00,26.02,4.47,15.88,0.00,23.64,5.00,0.00,3969.00,1554.00,433.00,573.00,0.00,1409.00,
2019,2,"AA","American Airlines Inc.","PNS","Pensacola, FL: Pensacola International",56.00,9.00,3.60,0.00,2.00,0.00,3.40,0.00,0.00,432.00,145.00,0.00,118.00,0.00,169.00,
2019,2,"AA","American Airlines Inc.","PSP","Palm Springs, CA: Palm Springs International",140.00,60.00,18.08,3.09,26.03,0.00,12.80,0.00,0.00,2724.00,1032.00,76.00,864.00,0.00,752.00,
2019,2,"AA","American Airlines Inc.","PVD","Providence, RI: Theodore Francis Green State",201.00,25.00,11.48,0.00,7.26,0.00,6.26,4.00,1.00,1355.00,886.00,0.00,198.00,0.00,271.00,
2019,2,"AA","American Airlines Inc.","PWM","Portland, ME: Portland International Jetport",125.00,16.00,8.08,0.00,3.72,0.00,4.20,1.00,0.00,791.00,342.00,0.00,114.00,0.00,335.00,
2019,2,"AA","American Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",700.00,141.00,46.83,3.87,37.46,0.00,52.84,3.00,1.00,7225.00,2715.00,194.00,1302.00,0.00,3014.00,
2019,2,"AA","American Airlines Inc.","RIC","Richmond, VA: Richmond International",204.00,29.00,15.05,0.85,5.62,0.91,6.58,3.00,0.00,1797.00,1017.00,39.00,156.00,49.00,536.00,
2019,2,"AA","American Airlines Inc.","RNO","Reno, NV: Reno/Tahoe International",95.00,48.00,15.26,0.49,18.37,0.00,13.88,1.00,1.00,1667.00,454.00,19.00,489.00,0.00,705.00,
2019,2,"AA","American Airlines Inc.","ROC","Rochester, NY: Greater Rochester International",27.00,4.00,2.85,0.86,0.29,0.00,0.00,1.00,0.00,109.00,84.00,19.00,6.00,0.00,0.00,
2019,2,"AA","American Airlines Inc.","RSW","Fort Myers, FL: Southwest Florida International",511.00,124.00,36.95,7.14,37.08,0.00,42.83,0.00,0.00,6234.00,1910.00,282.00,1361.00,0.00,2681.00,
2019,2,"AA","American Airlines Inc.","SAN","San Diego, CA: San Diego International",634.00,233.00,64.34,4.66,110.50,0.00,53.49,3.00,4.00,10704.00,3783.00,324.00,3630.00,0.00,2967.00,
2019,2,"AA","American Airlines Inc.","SAT","San Antonio, TX: San Antonio International",714.00,187.00,69.35,3.70,41.28,0.00,72.67,6.00,1.00,9867.00,3191.00,261.00,1579.00,0.00,4836.00,
2019,2,"AA","American Airlines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",83.00,18.00,7.45,0.49,2.24,0.00,7.82,0.00,0.00,817.00,274.00,19.00,63.00,0.00,461.00,
2019,2,"AA","American Airlines Inc.","SDF","Louisville, KY: Louisville Muhammad Ali International",26.00,7.00,1.10,0.67,3.27,0.00,1.96,0.00,0.00,397.00,49.00,22.00,111.00,0.00,215.00,
2019,2,"AA","American Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",516.00,143.00,43.73,7.40,57.07,0.00,34.80,23.00,5.00,7377.00,2212.00,496.00,2567.00,0.00,2102.00,
2019,2,"AA","American Airlines Inc.","SFO","San Francisco, CA: San Francisco International",972.00,395.00,74.48,6.20,244.25,0.00,70.08,21.00,6.00,23813.00,4598.00,298.00,14460.00,0.00,4457.00,
2019,2,"AA","American Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",265.00,84.00,29.08,1.41,30.84,0.00,22.67,1.00,0.00,3649.00,1421.00,60.00,1053.00,0.00,1115.00,
2019,2,"AA","American Airlines Inc.","SJU","San Juan, PR: Luis Munoz Marin International",341.00,77.00,32.04,0.99,26.93,0.05,17.00,0.00,0.00,3831.00,2053.00,46.00,894.00,1.00,837.00,
2019,2,"AA","American Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",399.00,128.00,45.34,2.58,32.57,0.70,46.82,0.00,0.00,6014.00,2123.00,133.00,1050.00,21.00,2687.00,
2019,2,"AA","American Airlines Inc.","SMF","Sacramento, CA: Sacramento International",316.00,71.00,31.18,0.86,16.23,0.00,22.74,0.00,0.00,3508.00,1476.00,39.00,479.00,0.00,1514.00,
2019,2,"AA","American Airlines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",447.00,143.00,40.21,5.32,61.65,0.00,35.82,0.00,1.00,6374.00,2558.00,261.00,1980.00,0.00,1575.00,
2019,2,"AA","American Airlines Inc.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",56.00,9.00,2.39,0.00,2.21,0.00,4.40,0.00,0.00,299.00,120.00,0.00,52.00,0.00,127.00,
2019,2,"AA","American Airlines Inc.","STL","St. Louis, MO: St Louis Lambert International",492.00,146.00,55.11,8.65,23.66,0.04,58.55,2.00,0.00,7869.00,2758.00,461.00,826.00,2.00,3822.00,
2019,2,"AA","American Airlines Inc.","STT","Charlotte Amalie, VI: Cyril E King",108.00,29.00,8.20,0.36,18.71,0.48,1.26,1.00,2.00,987.00,318.00,19.00,515.00,10.00,125.00,
2019,2,"AA","American Airlines Inc.","STX","Christiansted, VI: Henry E. Rohlsen",60.00,11.00,4.79,0.13,5.56,0.00,0.53,0.00,0.00,487.00,231.00,5.00,230.00,0.00,21.00,
2019,2,"AA","American Airlines Inc.","SYR","Syracuse, NY: Syracuse Hancock International",53.00,8.00,0.34,0.00,0.17,0.00,7.49,0.00,0.00,591.00,20.00,0.00,7.00,0.00,564.00,
2019,2,"AA","American Airlines Inc.","TPA","Tampa, FL: Tampa International",1029.00,204.00,66.66,5.82,63.59,0.76,67.18,1.00,0.00,9769.00,3263.00,304.00,2262.00,19.00,3921.00,
2019,2,"AA","American Airlines Inc.","TUL","Tulsa, OK: Tulsa International",214.00,52.00,17.12,0.50,10.99,0.00,23.39,2.00,0.00,3384.00,1179.00,10.00,403.00,0.00,1792.00,
2019,2,"AA","American Airlines Inc.","TUS","Tucson, AZ: Tucson International",309.00,100.00,30.35,4.19,37.04,0.00,28.42,6.00,1.00,4333.00,1463.00,168.00,1242.00,0.00,1460.00,
2019,2,"AA","American Airlines Inc.","VPS","Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",84.00,17.00,6.51,0.00,5.20,0.00,5.29,1.00,3.00,823.00,262.00,0.00,217.00,0.00,344.00,
2019,2,"AA","American Airlines Inc.","XNA","Fayetteville, AR: Northwest Arkansas Regional",50.00,6.00,3.30,0.17,0.74,0.00,1.79,0.00,0.00,367.00,263.00,4.00,13.00,0.00,87.00,
2019,2,"AS","Alaska Airlines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",28.00,4.00,2.29,0.00,1.06,0.00,0.65,3.00,0.00,337.00,166.00,0.00,95.00,0.00,76.00,
2019,2,"AS","Alaska Airlines Inc.","ADK","Adak Island, AK: Adak",8.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2019,2,"AS","Alaska Airlines Inc.","ADQ","Kodiak, AK: Kodiak Airport",48.00,6.00,3.67,0.00,0.79,0.00,1.53,1.00,0.00,168.00,115.00,0.00,20.00,0.00,33.00,
2019,2,"AS","Alaska Airlines Inc.","ANC","Anchorage, AK: Ted Stevens Anchorage International",1053.00,194.00,42.27,16.34,68.72,2.14,64.53,44.00,1.00,12281.00,2812.00,1607.00,3183.00,79.00,4600.00,
2019,2,"AS","Alaska Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",32.00,13.00,2.95,0.52,9.52,0.00,0.00,0.00,0.00,472.00,73.00,48.00,351.00,0.00,0.00,
2019,2,"AS","Alaska Airlines Inc.","AUS","Austin, TX: Austin - Bergstrom International",125.00,51.00,7.78,1.46,23.39,0.00,18.37,4.00,0.00,3502.00,727.00,276.00,1066.00,0.00,1433.00,
2019,2,"AS","Alaska Airlines Inc.","BET","Bethel, AK: Bethel Airport",64.00,7.00,3.00,2.77,1.23,0.00,0.00,5.00,0.00,465.00,172.00,247.00,46.00,0.00,0.00,
2019,2,"AS","Alaska Airlines Inc.","BLI","Bellingham, WA: Bellingham International",60.00,10.00,1.50,0.69,5.38,0.00,2.44,3.00,3.00,442.00,42.00,44.00,218.00,0.00,138.00,
2019,2,"AS","Alaska Airlines Inc.","BNA","Nashville, TN: Nashville International",56.00,25.00,3.81,1.55,12.36,0.00,7.29,1.00,0.00,1398.00,311.00,93.00,599.00,0.00,395.00,
2019,2,"AS","Alaska Airlines Inc.","BOI","Boise, ID: Boise Air Terminal",54.00,24.00,8.64,0.65,6.86,0.00,7.84,3.00,0.00,1172.00,325.00,64.00,231.00,0.00,552.00,
2019,2,"AS","Alaska Airlines Inc.","BOS","Boston, MA: Logan International",184.00,35.00,11.99,1.31,14.54,0.00,7.16,2.00,0.00,2790.00,1036.00,140.00,1067.00,0.00,547.00,
2019,2,"AS","Alaska Airlines Inc.","BRW","Barrow, AK: Wiley Post/Will Rogers Memorial",56.00,4.00,0.00,1.00,0.18,0.00,2.82,1.00,2.00,202.00,0.00,23.00,7.00,0.00,172.00,
2019,2,"AS","Alaska Airlines Inc.","BUR","Burbank, CA: Bob Hope",66.00,17.00,3.94,1.30,7.92,0.00,3.84,6.00,0.00,1635.00,501.00,458.00,399.00,0.00,277.00,
2019,2,"AS","Alaska Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",100.00,15.00,5.73,1.67,5.60,0.00,2.00,4.00,0.00,621.00,248.00,137.00,190.00,0.00,46.00,
2019,2,"AS","Alaska Airlines Inc.","CDV","Cordova, AK: Merle K Mudhole Smith",56.00,6.00,0.00,0.00,1.13,0.00,4.87,2.00,3.00,356.00,0.00,0.00,34.00,0.00,322.00,
2019,2,"AS","Alaska Airlines Inc.","CHS","Charleston, SC: Charleston AFB/International",20.00,3.00,0.29,0.80,1.92,0.00,0.00,0.00,0.00,166.00,6.00,98.00,62.00,0.00,0.00,
2019,2,"AS","Alaska Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",140.00,39.00,9.89,1.66,22.31,0.00,5.14,3.00,0.00,2759.00,1049.00,454.00,994.00,0.00,262.00,
2019,2,"AS","Alaska Airlines Inc.","DEN","Denver, CO: Denver International",128.00,51.00,14.26,4.29,20.99,0.00,11.46,8.00,1.00,2721.00,718.00,351.00,1099.00,0.00,553.00,
2019,2,"AS","Alaska Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",101.00,25.00,5.54,3.56,13.02,0.00,2.87,3.00,0.00,1481.00,168.00,574.00,640.00,0.00,99.00,
2019,2,"AS","Alaska Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",28.00,5.00,0.39,1.42,3.19,0.00,0.00,2.00,0.00,247.00,11.00,80.00,156.00,0.00,0.00,
2019,2,"AS","Alaska Airlines Inc.","EWR","Newark, NJ: Newark Liberty International",268.00,56.00,12.92,2.33,30.86,0.00,9.90,10.00,0.00,3509.00,973.00,266.00,1815.00,0.00,455.00,
2019,2,"AS","Alaska Airlines Inc.","FAI","Fairbanks, AK: Fairbanks International",314.00,45.00,13.47,3.02,14.57,0.00,13.94,6.00,0.00,3185.00,1014.00,485.00,690.00,0.00,996.00,
2019,2,"AS","Alaska Airlines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",109.00,32.00,7.82,1.79,18.55,0.00,3.84,1.00,1.00,1638.00,458.00,195.00,797.00,0.00,188.00,
2019,2,"AS","Alaska Airlines Inc.","GEG","Spokane, WA: Spokane International",101.00,39.00,7.23,1.85,16.27,0.00,13.65,5.00,0.00,2413.00,624.00,183.00,733.00,0.00,873.00,
2019,2,"AS","Alaska Airlines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",244.00,60.00,9.12,4.70,35.98,0.00,10.20,1.00,2.00,3416.00,1209.00,337.00,1384.00,0.00,486.00,
2019,2,"AS","Alaska Airlines Inc.","IAD","Washington, DC: Washington Dulles International",124.00,26.00,6.63,0.90,11.26,0.00,7.22,9.00,0.00,1146.00,216.00,35.00,536.00,0.00,359.00,
2019,2,"AS","Alaska Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",42.00,10.00,4.55,0.00,3.58,0.00,1.87,2.00,0.00,584.00,165.00,0.00,116.00,0.00,303.00,
2019,2,"AS","Alaska Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",28.00,8.00,4.24,1.00,1.88,0.00,0.89,3.00,0.00,326.00,195.00,53.00,62.00,0.00,16.00,
2019,2,"AS","Alaska Airlines Inc.","JFK","New York, NY: John F. Kennedy International",392.00,87.00,20.53,3.43,37.81,0.00,25.24,9.00,0.00,6155.00,1627.00,727.00,1892.00,0.00,1909.00,
2019,2,"AS","Alaska Airlines Inc.","JNU","Juneau, AK: Juneau International",292.00,49.00,11.55,0.78,10.12,0.00,26.55,3.00,3.00,3618.00,985.00,128.00,583.00,0.00,1922.00,
2019,2,"AS","Alaska Airlines Inc.","KOA","Kona, HI: Ellison Onizuka Kona International at Keahole",180.00,47.00,8.30,3.83,26.26,0.00,8.61,2.00,2.00,2428.00,642.00,364.00,1122.00,0.00,300.00,
2019,2,"AS","Alaska Airlines Inc.","KTN","Ketchikan, AK: Ketchikan International",160.00,28.00,4.82,3.67,7.73,0.00,11.79,0.00,1.00,2404.00,577.00,337.00,513.00,0.00,977.00,
2019,2,"AS","Alaska Airlines Inc.","LAS","Las Vegas, NV: McCarran International",627.00,220.00,37.22,3.35,109.76,0.54,69.13,30.00,0.00,13809.00,2438.00,388.00,6056.00,20.00,4907.00,
2019,2,"AS","Alaska Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",1562.00,486.00,66.53,13.39,266.16,1.39,138.53,67.00,8.00,27573.00,4629.00,2383.00,10526.00,43.00,9992.00,
2019,2,"AS","Alaska Airlines Inc.","LIH","Lihue, HI: Lihue Airport",132.00,25.00,9.29,3.56,7.31,0.00,4.84,0.00,3.00,1670.00,510.00,377.00,304.00,0.00,479.00,
2019,2,"AS","Alaska Airlines Inc.","MCI","Kansas City, MO: Kansas City International",52.00,12.00,4.02,0.56,3.53,0.00,3.89,5.00,0.00,567.00,168.00,44.00,160.00,0.00,195.00,
2019,2,"AS","Alaska Airlines Inc.","MCO","Orlando, FL: Orlando International",132.00,35.00,8.80,0.81,18.49,0.00,6.90,2.00,0.00,1805.00,448.00,117.00,953.00,0.00,287.00,
2019,2,"AS","Alaska Airlines Inc.","MKE","Milwaukee, WI: General Mitchell International",28.00,4.00,2.00,0.30,1.70,0.00,0.00,3.00,0.00,132.00,61.00,6.00,65.00,0.00,0.00,
2019,2,"AS","Alaska Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",56.00,20.00,2.81,1.61,10.33,0.00,5.25,2.00,0.00,1391.00,290.00,84.00,762.00,0.00,255.00,
2019,2,"AS","Alaska Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",73.00,25.00,4.06,1.10,11.91,0.00,7.93,2.00,0.00,1183.00,391.00,59.00,412.00,0.00,321.00,
2019,2,"AS","Alaska Airlines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",113.00,34.00,6.34,0.92,8.24,0.00,18.50,3.00,0.00,2370.00,482.00,114.00,342.00,0.00,1432.00,
2019,2,"AS","Alaska Airlines Inc.","OGG","Kahului, HI: Kahului Airport",272.00,57.00,13.37,6.69,26.76,0.00,10.19,0.00,6.00,3982.00,1196.00,354.00,1139.00,0.00,1293.00,
2019,2,"AS","Alaska Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",28.00,3.00,1.85,0.10,0.62,0.00,0.43,3.00,0.00,350.00,206.00,13.00,76.00,0.00,55.00,
2019,2,"AS","Alaska Airlines Inc.","OME","Nome, AK: Nome Airport",56.00,7.00,1.29,0.00,3.87,0.00,1.84,12.00,3.00,239.00,81.00,0.00,87.00,0.00,71.00,
2019,2,"AS","Alaska Airlines Inc.","ONT","Ontario, CA: Ontario International",32.00,6.00,0.78,0.00,1.86,0.00,3.36,2.00,0.00,407.00,35.00,0.00,180.00,0.00,192.00,
2019,2,"AS","Alaska Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",192.00,72.00,12.51,2.95,43.13,0.00,13.41,8.00,0.00,5705.00,1032.00,673.00,3119.00,0.00,881.00,
2019,2,"AS","Alaska Airlines Inc.","OTZ","Kotzebue, AK: Ralph Wien Memorial",56.00,8.00,3.48,1.00,2.52,0.00,1.00,5.00,3.00,291.00,151.00,28.00,55.00,0.00,57.00,
2019,2,"AS","Alaska Airlines Inc.","PDX","Portland, OR: Portland International",1408.00,330.00,71.07,6.31,119.56,1.94,131.12,47.00,0.00,19691.00,4620.00,559.00,4183.00,50.00,10279.00,
2019,2,"AS","Alaska Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",80.00,21.00,4.63,1.00,15.37,0.00,0.00,1.00,0.00,1039.00,331.00,72.00,636.00,0.00,0.00,
2019,2,"AS","Alaska Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",276.00,84.00,20.37,3.37,40.94,0.70,18.62,10.00,0.00,5194.00,1387.00,411.00,2199.00,21.00,1176.00,
2019,2,"AS","Alaska Airlines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",28.00,3.00,2.00,0.00,0.00,0.00,1.00,3.00,0.00,93.00,51.00,0.00,0.00,0.00,42.00,
2019,2,"AS","Alaska Airlines Inc.","PSG","Petersburg, AK: Petersburg James A Johnson",56.00,11.00,4.49,0.02,1.09,0.00,5.39,0.00,1.00,1190.00,415.00,6.00,100.00,0.00,669.00,
2019,2,"AS","Alaska Airlines Inc.","PSP","Palm Springs, CA: Palm Springs International",295.00,81.00,22.11,4.61,30.63,0.53,23.11,18.00,1.00,4803.00,1018.00,717.00,1369.00,24.00,1675.00,
2019,2,"AS","Alaska Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",56.00,24.00,2.03,0.66,18.39,0.00,2.92,1.00,0.00,1073.00,106.00,88.00,787.00,0.00,92.00,
2019,2,"AS","Alaska Airlines Inc.","SAN","San Diego, CA: San Diego International",619.00,179.00,39.40,8.76,89.18,0.06,41.59,33.00,4.00,8875.00,2092.00,1128.00,3356.00,3.00,2296.00,
2019,2,"AS","Alaska Airlines Inc.","SAT","San Antonio, TX: San Antonio International",28.00,6.00,2.00,1.74,0.65,0.00,1.61,1.00,0.00,227.00,90.00,69.00,24.00,0.00,44.00,
